CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-02-01 00:00,m^3/s,2901.98184778913,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-03-01 00:00,m^3/s,3243.64809623651,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-04-01 00:00,m^3/s,4595.26287527776,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-05-01 00:00,m^3/s,6018.38260631718,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-06-01 00:00,m^3/s,6063.72563035355,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-07-01 00:00,m^3/s,4760.25112358263,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-08-01 00:00,m^3/s,3759.32738010752,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-09-01 00:00,m^3/s,4190.15183194444,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-10-01 00:00,m^3/s,4605.75203861366,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-11-01 00:00,m^3/s,5086.34325930552,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2017-12-01 00:00,m^3/s,5049.97257500004,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-01-01 00:00,m^3/s,4017.07608588714,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-02-01 00:00,m^3/s,2619.89139598217,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-03-01 00:00,m^3/s,2409.67983709674,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-04-01 00:00,m^3/s,4165.71899666662,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-05-01 00:00,m^3/s,5638.48082822572,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-06-01 00:00,m^3/s,5724.24927416676,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-07-01 00:00,m^3/s,3709.86123104843,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-08-01 00:00,m^3/s,2928.34342379036,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-09-01 00:00,m^3/s,3358.5688066666,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-10-01 00:00,m^3/s,4865.46352258056,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-11-01 00:00,m^3/s,6061.01819541668,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2018-12-01 00:00,m^3/s,4223.57415604852,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-01-01 00:00,m^3/s,2130.57120000003,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-02-01 00:00,m^3/s,2251.03253571425,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-03-01 00:00,m^3/s,2760.66659717737,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-04-01 00:00,m^3/s,3963.88945624994,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-05-01 00:00,m^3/s,4454.04889516125,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-06-01 00:00,m^3/s,5244.78095500005,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-07-01 00:00,m^3/s,3369.49810322586,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-08-01 00:00,m^3/s,2466.15258387099,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-09-01 00:00,m^3/s,2419.67918333328,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-10-01 00:00,m^3/s,3776.65589354832,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-11-01 00:00,m^3/s,4917.60742666668,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2019-12-01 00:00,m^3/s,3859.12177500005,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-01-01 00:00,m^3/s,2497.29408508069,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-02-01 00:00,m^3/s,1661.3051823276,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-03-01 00:00,m^3/s,2035.07890322582,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-04-01 00:00,m^3/s,2327.67899749998,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-05-01 00:00,m^3/s,2688.70126532256,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-06-01 00:00,m^3/s,3478.16618458332,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-07-01 00:00,m^3/s,3949.45999879029,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-08-01 00:00,m^3/s,3696.96413548384,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-09-01 00:00,m^3/s,4619.89261666666,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-10-01 00:00,m^3/s,4765.35170967742,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-11-01 00:00,m^3/s,5405.59576833326,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2020-12-01 00:00,m^3/s,5627.56958440868,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-01-01 00:00,m^3/s,3277.06425591402,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-02-01 00:00,m^3/s,2712.53442142857,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-03-01 00:00,m^3/s,3862.71012258058,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-04-01 00:00,m^3/s,5213.47097499993,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-05-01 00:00,m^3/s,6272.55264354839,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-06-01 00:00,m^3/s,6314.09547874998,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-07-01 00:00,m^3/s,6110.66524153228,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-08-01 00:00,m^3/s,5920.91156767243,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-09-01 00:00,m^3/s,5646.85821958331,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-10-01 00:00,m^3/s,6172.54697862899,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-11-01 00:00,m^3/s,6861.14007291668,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2022-12-01 00:00,m^3/s,5389.44882258079,Definitivo
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2023-01-01 00:00,m^3/s,3891.88753496864,Preliminar
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2023-02-01 00:00,m^3/s,2859.71670721726,Preliminar
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2023-03-01 00:00,m^3/s,3584.43384148744,Preliminar
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2023-04-01 00:00,m^3/s,4029.53634569443,Preliminar
25027020,EL BANCO - AUT [25027020],CAUDAL,Caudal medio mensual,2023-05-01 00:00,m^3/s,3810.80946650984,Preliminar
